,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
1,1.0,0.9108200270882407,0.911787608579024,0.8804415432703588,0.9108626917781721,0.9174753052599331,0.9088791023122971,0.8774953284837703,0.8994130941715921,0.9213151250297551,0.8977640159038992,0.9095266186256813,0.9351705727160913,0.9209321109041614,0.9427850917793362,0.9309338302918918,0.9169872936437135,0.9140713302211395,0.8791488933646542,0.8971279388410214,0.9154904436658077,0.9230489453877657,0.918272115132988,0.9195731991233993,0.9198674639671908,0.920876300569381,0.9276912606016279,0.9275451021455988,0.9300444740153673,0.903810125601779,0.914888088351236,0.9254547502820496,0.8860653021042864,0.9294140410643285,0.9140479226174547,0.9502423643823253,0.9385173471206179,0.9231757487802189,0.9382184296119772,0.9019424647114594,0.9221753682238822,0.9180160574595952,0.9158359149504435,0.8922020615898757,0.9101064649411102,0.915745103070058,0.9110380431135137,0.9145033783388307,0.9093148703936329,0.9135203743190344,0.8884114966296961,0.8770864800766631,0.8833390190176579,0.8078816588684172,0.6919721804547105,0.9360572177694778,0.9013043779451149,0.8907917433930399,0.948546468204177,0.872922376699799,0.901382713172461,0.9363316264147121,0.9307095015126785,0.8694089613087406,0.939956916941144,0.8682370646285804,0.8902965775829463,0.9143804080969692,0.9072882188403584,0.9356581116096566,0.8997924446139817,0.9343879180264721,0.8640837008420422,0.8888070683536311,0.925583639229693,0.8566067086900763,0.9102312097584858,0.8648799181366358,0.8187531164147175,0.7674163694312867,0.8762944844284662,0.8236439756186437,0.9074688677023457,0.8745828487308827,0.9328868948503071,0.8931343117313543,0.8846757673455876,0.8833730415642777,0.8939358222307071,0.8797222765893373,0.6585527740981746,0.9488480302800207,0.7958116692894307,0.6633464839958111,0.9308774155528563,0.9608047267080999,0.9583994771877853,0.9112582475136978,0.9507171994535901,0.8820357286270194,0.7633001497733825,0.9397493858092744,0.8532834314905281,0.970709794314194,0.7878291905234224,0.7865665062071158,0.9784388878936985,0.7588509081859894,0.8334017567217358,0.4991390078322362,0.7025001733142089,0.8864964756801026,0.7928677913256961,0.786011773909017
2,0.9108200270882407,1.0,0.9997121313591253,0.9964092572186583,0.9994389530394917,0.997455849280076,0.9992195521951328,0.9947273819956598,0.9951665280929826,0.9961775362460208,0.9977894481172238,0.9981440893429886,0.992482630022597,0.9987721239428222,0.9907864276063512,0.9968153288066225,0.995473224785704,0.995859739316005,0.9925298350657068,0.9977043983545719,0.9978369302085006,0.9964546072066847,0.9969469132713307,0.9990805291127964,0.9944431827831497,0.9960790787029563,0.998548889401908,0.9979549895734234,0.9958817987799712,0.998399863642039,0.9977982634227652,0.9944750282663141,0.9933794673409895,0.9920252657337739,0.9958994422633988,0.98707692325084,0.9867382769357607,0.9925676034090313,0.9964986265206108,0.99570267164982,0.9969514499034137,0.9904690624225582,0.9980996359506558,0.9950677236245421,0.9968649647306627,0.9997175641381973,0.9981860867858721,0.9968557893910738,0.9982265634391787,0.992473053384376,0.9884480543924972,0.9861778132565621,0.9867238382675193,0.9738906096318198,0.8708610464341103,0.9970414792793256,0.9964043477782638,0.992941593028118,0.9859325968893244,0.9936333812028381,0.9990368279502377,0.9902715391261756,0.9844145455032897,0.9914611109848294,0.9928255145655315,0.9830540327169107,0.9932717565578456,0.9853754807919431,0.9960052162481509,0.988371340111974,0.9921761299805834,0.9848027466166027,0.9895339138575656,0.9924599662770345,0.986636271234052,0.9872733340096449,0.991314825510129,0.9939023637514026,0.9765812645741739,0.9607672540954273,0.9732994471954683,0.9768274430494739,0.9867063205971375,0.9799343024502345,0.9818550315291146,0.9667135321892972,0.9776953055073928,0.9849626200584085,0.9929005238405401,0.964376130933419,0.8661372476624302,0.9826001508731622,0.9668832340751624,0.8767973960975198,0.9821143634564218,0.9425333831306691,0.8998357304824045,0.9874111248555708,0.9651816559483773,0.9270055238137722,0.9534324328780324,0.946449939499553,0.9248890687135369,0.9264823815744586,0.8915931856769119,0.8945975074103166,0.9289662515991829,0.9172554668749261,0.893438651032033,0.7849466860349797,0.786735572795478,0.9395448160248437,0.9063209152978834,0.8326834691039117
3,0.911787608579024,0.9997121313591253,1.0000000000000002,0.9948916088822833,0.9990956997111912,0.9975486884063561,0.9995208765050294,0.9937234773157186,0.9938930871311981,0.9952589578806305,0.9977484235462734,0.9985911061423547,0.9923154680621841,0.99881642624112,0.9908596097089931,0.9964414875320425,0.9960870911525143,0.9969358450079459,0.9941059174097804,0.9965788657204206,0.9969852563642746,0.9955580230876602,0.9966140858964024,0.9990388300956471,0.9945455490279506,0.996049692893952,0.9982160851883999,0.9968798846220416,0.9954509262603345,0.9973478819194546,0.997337162652153,0.9937785206298007,0.9922763021985475,0.9917673542265752,0.9947614517963416,0.9851494959005063,0.9868960013263743,0.9930515757616776,0.9961775159973484,0.9960309275017695,0.9953667640999652,0.989754755502955,0.9983478168903693,0.9963367057644283,0.9968907804748277,0.9997870066924119,0.9967288819879577,0.9952666850526419,0.9982309367347821,0.9934000206688781,0.9853761895005634,0.9891203437023198,0.9855409707692029,0.9738704991801844,0.8781087182807684,0.9974203793354329,0.9957293839731027,0.9921252087880907,0.9849423585323119,0.9940250903323501,0.9985546266985776,0.9882198385726102,0.9810848983175543,0.9902886026491697,0.9928812989130488,0.9851928547907108,0.9926548504059551,0.9874515970777634,0.994804020104241,0.9872971752634165,0.9911824205813473,0.9848117512728314,0.9873755312599987,0.9916873025084483,0.9871151626532979,0.988137213261965,0.988848073712787,0.9940393022767551,0.9765375335258755,0.9607906671774243,0.9740674428217782,0.9780132435853492,0.9876054990458693,0.9829698858657762,0.9795490447905657,0.9651096753411808,0.9752013708366073,0.9819988724383402,0.9923234629847939,0.9689453343185099,0.8661421710521737,0.9817053424500071,0.9634541733939066,0.8754881351245802,0.9820075343599064,0.9462231851434948,0.8972471004192839,0.9885064226269498,0.9657263438261808,0.9306805458734884,0.9498979150834604,0.9432984173857394,0.9261137158734004,0.9244500044317412,0.8936352801852823,0.8940649463850154,0.9277011432592223,0.9213926740922657,0.9022092824907846,0.7858781920444696,0.7993661008789239,0.9363038068741212,0.9082748614518201,0.8337021819477091
4,0.8804415432703588,0.9964092572186583,0.9948916088822833,1.0,0.9963366315492268,0.992770968989774,0.9948278690953518,0.9977919174933275,0.9948352150756791,0.9919206636430306,0.9961635446750206,0.9924617989862589,0.9840203493442783,0.9931584102100244,0.9801569081648506,0.9902789603134872,0.9890466993615583,0.9872549496545062,0.990002861963117,0.9971399736708769,0.9942016102938377,0.99147725128663,0.990978565492749,0.9939362721649159,0.9888880642428903,0.9901215173908329,0.9920579221562442,0.9933010185729064,0.9888683758238674,0.9973460121951943,0.9937586724535665,0.988333831794127,0.9960139948111307,0.9841818103509357,0.9929669739653064,0.9790459565015118,0.9745144491092875,0.9838410113622574,0.9882903462469653,0.9915051949131206,0.9934791995734036,0.9850433971491821,0.9921265075053529,0.9908652541833993,0.9931219333903777,0.9946445555157237,0.9968382277020031,0.9962282140921844,0.9954536670699584,0.9839892282805691,0.9912046253776831,0.9785587035608216,0.986755556938299,0.981706627960252,0.8662795699065822,0.9876920349787655,0.9944958573919135,0.9922411911173006,0.9753774957132223,0.9948982787227159,0.9972795217594725,0.9856410478581449,0.9827635566700255,0.9945439339376776,0.9831176518128882,0.9788716093514955,0.991877170428957,0.9754686159315512,0.9932061739750162,0.9803513334482516,0.9925147775179047,0.9730607009986516,0.995373486466569,0.9935304075142222,0.9755739968296647,0.9893466874558835,0.9918358557037765,0.9959724291088691,0.981907636657962,0.9722971920063991,0.9682292999202574,0.9811863062663722,0.9809788418064764,0.9699603985438271,0.9760551721587781,0.9636364591474675,0.9773986179323945,0.9872678088431526,0.9905160816040844,0.9488994736775385,0.8781226266464558,0.972023816580502,0.9825886152850286,0.8981581147916451,0.9706699755005086,0.9160507000751724,0.8787179233967,0.9802518800534414,0.947848548316104,0.9038798473186718,0.9729668958838258,0.9397424115889819,0.9147264505202944,0.9066423265356536,0.8844356214168095,0.8873275178960148,0.9074442805805933,0.9208230643658862,0.8669385269565666,0.8073349869258662,0.7550171104202764,0.9394231371465561,0.8955527392768279,0.8188746987381277
5,0.9108626917781721,0.9994389530394917,0.9990956997111912,0.9963366315492268,1.0000000000000002,0.9987349837363081,0.9989876029116924,0.9963842278017674,0.9966449528418698,0.9958418567687577,0.9991151546460851,0.996942716755574,0.99469581747122,0.9994258219815948,0.9914909954965435,0.9978537935964569,0.9960703562537524,0.9938797270454761,0.9927604614920472,0.9970230553101882,0.9982768675266107,0.9973134876769086,0.9959212607599662,0.9994584738278471,0.9969669753375845,0.9962406257218482,0.997477352320769,0.9973587929604416,0.9972341459695893,0.9988294183693912,0.9991251061177604,0.994229458587066,0.9953913062205032,0.9935474679481677,0.9963640294897602,0.9880597839541254,0.9858625808108679,0.9937608496770223,0.9962758179066804,0.9961883774495391,0.9972809231803281,0.9934164485899242,0.9985546435441067,0.9957104401392405,0.9959951273614841,0.9993048534470441,0.9983505917439055,0.9971308932657967,0.9976465937146299,0.9934824193459623,0.9861405693817695,0.9843071433206041,0.9892183811355797,0.9739987504181157,0.8653656769912557,0.9962754869802849,0.9975848570697404,0.9931567002328089,0.9875953803016894,0.9945647691352948,0.9983848625296008,0.9923362377851047,0.985244443441503,0.9927207140608933,0.9901702411973058,0.9789652170375527,0.9938154383549138,0.9856166152104407,0.9950921425236817,0.9907596242272677,0.9944426484168356,0.9859470695877455,0.9900119974813416,0.9923584854153703,0.9880245932552817,0.9897252727683171,0.9934425253752479,0.9941774456172947,0.9757461083929049,0.959758780266722,0.9713026850629449,0.9763206363971401,0.9876884343831438,0.9769026162811838,0.9837830870580095,0.9731129199731475,0.9778790807126205,0.9828248644987517,0.9919855180426226,0.9653357800886613,0.8692854647993687,0.9823485338789347,0.9687634063015025,0.8802700069845131,0.9817909786437654,0.9425176620400458,0.899258791495678,0.9843606454057544,0.9654796122495641,0.9233345545827611,0.9554216453989094,0.9442590060888191,0.9270403791750071,0.9271071242685397,0.8845985090528521,0.8865240930397762,0.9302442430149659,0.9226645879518918,0.895161029044547,0.7755777157569029,0.778152407754263,0.9493673243173557,0.9038568660774942,0.8371950575193097
6,0.9174753052599331,0.997455849280076,0.9975486884063561,0.992770968989774,0.9987349837363081,1.0,0.9984479734049531,0.9932985319399756,0.9926790280296908,0.996069374304838,0.9983444126251734,0.9956676797106496,0.9946818663274442,0.9992237352751868,0.9938176577454942,0.9986965862624917,0.998211932514572,0.9920455519283516,0.9919065866623812,0.9943034003190543,0.9971621993949363,0.9957381837345622,0.9943627827629451,0.9985510889031106,0.9975687271144699,0.9975754734558444,0.9966187606611564,0.9963191059990608,0.9968850944814214,0.9973025085367415,0.9977658997803889,0.9943526858039448,0.9930201479557087,0.9948449220162916,0.9960230478223672,0.9886304401783257,0.9863279325749824,0.9944006169721571,0.996510017757845,0.9963788283919884,0.9948362699787059,0.9922059797777779,0.9980389758728236,0.9962570073962091,0.9942835459116719,0.9979205147941108,0.9956953643406368,0.9959309258687742,0.9966302856278113,0.9923297378040721,0.9795254021348555,0.9840074615610174,0.9838990950261939,0.9705454585439492,0.8664893211663003,0.996533742901445,0.9940229439591326,0.987526044222475,0.9873852829527776,0.9934890029786925,0.9952987814052932,0.9918796991573763,0.9849410394307458,0.9872214974718454,0.9893346409606143,0.974135089929889,0.9925379697249828,0.9910182084697291,0.9923571410315732,0.9900478521266849,0.9930657134584242,0.9853433781425369,0.9831573288106357,0.9931652523088028,0.9867579931425244,0.9893096766692795,0.9931699735668448,0.9908700520542137,0.9699422889018834,0.9528669123226636,0.9632067817581909,0.9760691795841117,0.9920096981830498,0.9737280720099484,0.9795356699757103,0.9733745534430296,0.9746082350927956,0.9775014900140645,0.9904632187695575,0.9647419466196678,0.8526119893803987,0.9798709599046823,0.9613456104453805,0.8820390501935417,0.9822450360841445,0.9536530341670918,0.9058861628236765,0.986671631629518,0.9625898718912274,0.9212948113381978,0.9483170241897255,0.9461360541913972,0.9178694961751466,0.9336369390013897,0.8868907405936949,0.8713674036987178,0.9383138715909337,0.9318959323479877,0.9029149671715878,0.7525590554120077,0.7771772682971673,0.9522266502473506,0.8902714846104955,0.8320041617851545
7,0.9088791023122971,0.9992195521951328,0.9995208765050294,0.9948278690953518,0.9989876029116924,0.9984479734049531,1.0000000000000002,0.9938702507879194,0.9928464332274902,0.9963150592957863,0.9983175482361434,0.9990336646967165,0.9916500299909329,0.9986897178984642,0.992261160183274,0.9969981071722903,0.997955983808287,0.9966859980649775,0.9939994147001348,0.9972110830966359,0.9976691872084243,0.9954517251799894,0.997131008227894,0.9985689779166614,0.9944549874076088,0.9977269162355294,0.9978715817257607,0.9965098303039761,0.995446621734919,0.9979839756972824,0.9968766594131839,0.9950556745796851,0.9914964044309659,0.9933635248512485,0.9960407896100895,0.9851896675585329,0.9880413964403518,0.9943832772999043,0.9962190100626624,0.9978178003762754,0.9948043646597987,0.9897138109567389,0.9988957704254287,0.9978276743067253,0.9952564461676326,0.9993392727671273,0.9964890389076819,0.9951718583546468,0.9976155531662623,0.9937744621322094,0.9845699387100184,0.9903057697449723,0.9837181316522611,0.976897497496837,0.8839768279524692,0.9972039377724063,0.994481119060425,0.9894795695783277,0.9846228948919815,0.9945478025841596,0.9981617776051582,0.9875009806523105,0.9815938902525211,0.9891697314081641,0.990887326632519,0.9821421053785074,0.9948403085036429,0.990710621923419,0.995458616131346,0.9871224161692854,0.9901790307475268,0.9853112494291224,0.9853942843267036,0.9940868563133515,0.9871303103133987,0.9894803762432204,0.9901759846497482,0.9939577519786381,0.9783974380217837,0.9629288888058344,0.9679841706580973,0.9817645674541312,0.9909902116054405,0.9829834805146026,0.976568478269864,0.9670977955271802,0.9776224681965134,0.9828547216069513,0.9943161775381657,0.9684411315371512,0.8630766484960448,0.9774873591539833,0.9650697542406316,0.8863566466763554,0.983924755277038,0.9490223832287659,0.8998781060740699,0.9896594507262603,0.9599037574935325,0.9318864211318124,0.9523227670006402,0.9402344874597277,0.918684840764982,0.9265739348234798,0.901084136182757,0.8922513741035772,0.9296838499659014,0.9295844117400155,0.9063425109327765,0.7819899036717919,0.7973210532515786,0.938505032416511,0.9044694988697048,0.8277026485882375
8,0.8774953284837703,0.9947273819956598,0.9937234773157186,0.9977919174933275,0.9963842278017674,0.9932985319399756,0.9938702507879194,1.0,0.9972989199772895,0.9882594017117512,0.9978607492332376,0.9905750711612864,0.9877707340555736,0.9934845393237632,0.9797038787600368,0.9902552457854235,0.9886673553224039,0.9854693483390777,0.9917537041483387,0.9944659320662881,0.9934823684926383,0.9920166154679352,0.9886383120066428,0.9939604671047418,0.992744105361814,0.9884273305603419,0.9887984951667667,0.9896909522734242,0.9905801273474291,0.9962086214064056,0.9955933728999612,0.9857616722391274,0.9977893688529039,0.9856039072971282,0.9911519505648065,0.9769065916921569,0.9728056468261341,0.9864160180941917,0.9861843350063864,0.9919885461923217,0.992243208300191,0.9905248902597668,0.9930059811600023,0.9927125743309518,0.9906018201256789,0.9935549422223101,0.9951952184683526,0.9929917098347959,0.9928002388482372,0.9882162524268586,0.9844853568971081,0.9787199425553762,0.9928611627813776,0.9824960367610058,0.8648416987828633,0.9855679102769255,0.9970875898869144,0.9938214363997899,0.9773552052210324,0.9961190372685667,0.9957983359611164,0.9859125892227056,0.977725292610238,0.9976499238864632,0.9767770012976804,0.9748851336302871,0.9921435345351776,0.9744888078917516,0.9903943733696046,0.9839697877907747,0.9944641800553171,0.9764779557069753,0.9956586173082936,0.989334463424263,0.9806217929261604,0.9942368839923387,0.9909999880357132,0.9972070904779156,0.9828810717242564,0.9732515431093092,0.9694790962590931,0.9801425394378752,0.9798998556755386,0.9706648246993551,0.97865824107853,0.9743921174627236,0.9758319159369994,0.9806354814695769,0.9878475739687571,0.9594044080888215,0.8965795741584398,0.9707326244890583,0.9844502848093065,0.8995996449432726,0.9699650210146752,0.9145211647201889,0.869759401406545,0.972053596232928,0.9513269400019128,0.90635175055028,0.9736917320167038,0.9257490416843583,0.9279300733811258,0.9008430008858248,0.871429090337032,0.8823698052939807,0.903023807549384,0.93003894606543,0.8813766950183816,0.8029673974744607,0.7600044921278224,0.9522703157475004,0.9055227161187914,0.8345527305341838
9,0.8994130941715921,0.9951665280929826,0.9938930871311981,0.9948352150756791,0.9966449528418698,0.9926790280296908,0.9928464332274902,0.9972989199772895,1.0,0.9883597000576002,0.9960103921877986,0.9903651363229297,0.9936694395323594,0.9946804155009789,0.9837696836147252,0.9926930565352746,0.9870020393061064,0.9873924703908675,0.9872507208701335,0.9936401360477128,0.9947919739721337,0.9953361357338082,0.9907694107874304,0.9957819589494812,0.9948274640584202,0.9881054907426126,0.9910831031394016,0.9923291314772095,0.9948499329881787,0.9953591266161159,0.9976748366970885,0.9875318546551601,0.9956676575648001,0.9885509777187158,0.9911319468958406,0.9846230387887385,0.9786373079566509,0.9890963369144625,0.9900098502043106,0.9896468789415331,0.9963967625972349,0.9958718273239533,0.9943597356502439,0.988943457293883,0.99088936684039,0.9946874906709992,0.9969708881887794,0.993496020272785,0.9915592358028906,0.9916352572618147,0.9868463291284357,0.9738571505687046,0.996909034958354,0.9697896348832971,0.8424117112477902,0.9886953943259128,0.9993870282765361,0.9970156335835045,0.986678935734052,0.990617236401254,0.9959751769986365,0.9921950280880556,0.9823250695351117,0.9975146842044758,0.9812742418875826,0.9713939343051031,0.9901640356554923,0.9702560016965894,0.9920576681203704,0.9920833178793719,0.994923128617507,0.9847795680363646,0.995218895418049,0.98306377808893,0.9879340841691887,0.987050826899734,0.991644743693263,0.992425226267532,0.9747210347440303,0.9599837973369716,0.9754902690676956,0.9666655590250408,0.9745218386884874,0.9701433569157223,0.9904852688559586,0.9788556661698484,0.9771667235498884,0.981596942507589,0.9859316760710075,0.9621925525318632,0.8952669475035235,0.9822286965054566,0.9764902380788405,0.871906295037934,0.9756230874341967,0.919510140213092,0.8856948605086775,0.9682050989105249,0.9673732109534634,0.9159984921997012,0.9604617682232468,0.9325199282859257,0.9436417946849418,0.9154691718128659,0.8596070831186692,0.8924216408790949,0.9172607075056934,0.9067634890744056,0.8796423371669131,0.7841292969121024,0.7583706216794872,0.9585537014388851,0.9152952938618364,0.8420317674294817
10,0.9213151250297551,0.9961775362460208,0.9952589578806305,0.9919206636430306,0.9958418567687577,0.996069374304838,0.9963150592957863,0.9882594017117512,0.9883597000576002,0.9999999999999999,0.9930584621938418,0.9959974462190344,0.9894532017178523,0.9958479184396988,0.9956486723741749,0.9974352236739041,0.9970198586835303,0.9916822884952389,0.9818106547904819,0.9968017322118692,0.9982001737187866,0.9964402695549512,0.9973618745500743,0.9947001177525087,0.9896775016033281,0.9988141056650787,0.9978555769206303,0.9979905389449273,0.9947792799730685,0.997689617993823,0.9934027456818307,0.9989832287277671,0.9861262318011852,0.9956199029568118,0.9992138963321785,0.9927895596658352,0.99189090333122,0.9933812309397397,0.9979107899680089,0.9960036079756627,0.9960547470309993,0.9866695320772992,0.9953971423714861,0.9904661385642992,0.9893928858575222,0.995485099416058,0.9966019856130326,0.9964247439957179,0.9936377329290049,0.9881418595764768,0.9884389615287941,0.9792779859238416,0.975095457376177,0.9700486404176063,0.8631205605095614,0.9967350567347464,0.9886860341863675,0.9805742883172858,0.988695454989266,0.9850509226902553,0.9942584622044115,0.9906541473032128,0.9920453243019542,0.9805346480708976,0.9906995462988576,0.9683048944355551,0.9943224904832164,0.9894000107233109,0.9966466747456987,0.9879179115330518,0.9841603404766822,0.9857770542113137,0.9788772875203288,0.995770735211609,0.9840016631257726,0.977550691146009,0.9951844929769583,0.9840692444510764,0.9708532449545808,0.9490391781919886,0.9509488016107321,0.9731248601362528,0.9931519629616369,0.9702153924932401,0.9772064491097714,0.9682185456922058,0.9853296387381221,0.988835663335479,0.9955195807287286,0.9499218138848909,0.833058420263306,0.9756282557518821,0.960344705475768,0.886523865715656,0.9889226950925227,0.9550484828189493,0.9282368609551058,0.9891768814567863,0.9541531256889029,0.9279427068498542,0.949337118879772,0.9537876627442392,0.8950692470904761,0.9494013274321883,0.9097513634812371,0.8894623926721359,0.9501648382075959,0.9147508105732873,0.8863579169018535,0.7510586568278855,0.7593641627743086,0.9428447156694921,0.889020632913024,0.826243981774563
