sura,aya,combined_score
7,129,0.9221445120882168
7,130,0.9855605196435374
7,131,0.898805614778488
7,132,0.9917478872216365
7,133,0.9419322743282157
7,134,0.9262656539763598
7,135,0.9903065703386413
7,136,0.945579612926237
7,137,0.7979395054866946
7,138,0.8930560436447625
7,139,0.9848388304136972
7,140,0.9932775909415044
7,141,0.9187479660167557
7,142,0.8707948453249631
7,143,0.6883167252425576
7,144,0.9654794055170237
7,145,0.9165440962905593
7,146,0.7316270396952116
7,147,0.9663177028453694
7,148,0.9200000834638784
7,149,0.9619392620292913
7,150,0.6919664572653251
7,151,0.9982644804509417
7,152,0.9522693111023
7,153,0.9774375711571874
7,154,0.979204984481135
7,155,0.6754062811616993
7,156,0.815272868068037
7,157,0.6033958273914705
7,158,0.7706388827325987
7,159,0.974785205740953
7,160,0.6340298797879155
7,161,0.9147122070966478
7,162,0.9634571553328122
7,163,0.8639283373959871
7,164,0.9421152299034201
7,165,0.9513777751516005
7,166,0.9838512985220256
7,167,0.9401480680880013
7,168,0.9278483424585773
7,169,0.678851172279673
7,170,0.9836134140265711
7,171,0.9353456868485528
7,172,0.8906529405822726
7,173,0.971242751535168
7,174,0.9298388732975347
7,175,0.9709234353871778
7,176,0.8059444015703414
7,177,0.9484789366320681
7,178,0.9946660081984705
7,179,0.8205650782876465
7,180,0.9611849529709662
7,181,0.979820571193398
7,182,0.9923600396785385
7,183,0.9746219277610622
7,184,0.9818009884053152
7,185,0.9164238066562556
7,186,0.9911660325312478
7,187,0.7316999819866872
7,188,0.8560564978519841
7,189,0.8275202053543655
7,190,0.9647512349159507
7,191,0.9761405455348532
7,192,0.9797227887271772
7,193,0.9726008449263542
7,194,0.9756569162686124
7,195,0.8909677824808238
7,196,0.9919866826363182
7,197,0.9926662566299658
7,198,0.9836134140265711
7,199,0.98143252672073
7,200,0.9853956889840831
7,201,0.9833431059523843
7,202,0.9832281357883119
7,203,0.9146340141079103
7,204,0.9885069985167052
7,205,0.9393612909553817
7,206,0.9835229204119411
8,1,0.8831602524314045
8,2,0.9220743142477468
8,3,0.9413873357215996
8,4,0.9710599700557849
8,5,0.9901862784890025
8,6,0.9858975515850785
8,7,0.8956329255865321
8,8,0.9797953910972403
8,9,0.980197340863912
8,10,0.9530311921376571
8,11,0.8844577940275427
8,12,0.8912656554524584
8,13,0.9763040742649118
8,14,0.9641422987062457
8,15,0.9545980409008994
8,16,0.9321744561329249
8,17,0.926348967532242
8,18,0.9755303436184843
8,19,0.9049294495326059
8,20,0.9527806242904557
8,21,0.9796509204497451
8,22,0.9918117689610964
8,23,0.9800548368779529
8,24,0.9018289239139711
8,25,0.9732319029978131
8,26,0.8916907072048974
8,27,0.9422988556797129
8,28,0.9809510136356623
8,29,0.9439985009082664
8,30,0.9606014564149414
8,31,0.965531146425706
8,32,0.9452786252987128
8,33,0.9859112853096896
8,34,0.9065549985798624
8,35,0.9776173550752825
8,36,0.9021150097184564
8,37,0.9338590397226219
8,38,0.9544632059909648
8,39,0.9722041791257978
8,40,0.9958783535389089
8,41,0.7312307911375302
8,42,0.7300409093070144
8,43,0.9252410357011798
8,44,0.9279730669788778
8,45,0.9772663262291328
8,46,0.9604007443771757
8,47,0.9447099661070146
8,48,0.7663997975204736
8,49,0.9524258406345046
8,50,0.9377605767336117
8,51,0.9908115725200188
8,52,0.9594727830906415
8,53,0.9559577013689645
8,54,0.9233860281913936
8,55,0.9889818581094725
8,56,0.9853956889840831
8,57,0.9817120624206261
8,58,0.9685576398240868
8,59,0.9962611862957902
8,60,0.803921616244448
8,61,0.9820140874077634
8,62,0.9865170576161324
8,63,0.9343769680035818
8,64,0.9945539797754697
8,65,0.859965550489415
8,66,0.8863415423867063
8,67,0.907901950918321
8,68,0.989682185176955
8,69,0.9864678827363844
8,70,0.8982810949506499
8,71,0.9714934299447204
8,72,0.6134822885773727
8,73,0.9822180689841884
8,74,0.9334378045697771
8,75,0.9082855655373037
9,1,0.9888408055387844
9,2,0.9777252390744742
9,3,0.7981015642267562
9,4,0.8885490965457246
9,5,0.8140905780227443
9,6,0.9510163944422928
9,7,0.8895761036236506
9,8,0.9381374019747277
9,9,0.9813549220333726
9,10,0.9899520947928222
9,11,0.9268660134673439
9,12,0.9428737236192023
9,13,0.9153338330197204
9,14,0.9286878301621303
9,15,0.9887157933322498
9,16,0.8973218174480355
9,17,0.943709071914833
9,18,0.8943225806086783
9,19,0.8785053541795621
9,20,0.9149706161340807
9,21,0.9741468083798279
9,22,0.977527509066979
9,23,0.8696356706244814
9,24,0.7032554488018987
9,25,0.9089922927911384
9,26,0.9311721255849963
9,27,0.9429926099643325
9,28,0.8673691970738303
9,29,0.8367074966403042
9,30,0.8797803603105212
9,31,0.8915023616669391
9,32,0.9791435997014696
9,33,0.9777194734589845
9,34,0.8014423077284936
9,35,0.9418523067765141
9,36,0.7181899473863442
9,37,0.8102407053291826
9,38,0.8421338428172249
9,39,0.9645918577889947
9,40,0.6682887687873517
9,41,0.9573211374358253
9,42,0.8688093209731528
9,43,0.9863781783023993
9,44,0.9588719808569695
9,45,0.9650171559837755
9,46,0.9471454977478053
9,47,0.9380285902538943
9,48,0.9717233038117803
9,49,0.9693224002751096
9,50,0.9731822107135615
9,51,0.9797375055605957
9,52,0.9110476054627996
9,53,0.9924574775413832
9,54,0.9160756447802785
9,55,0.934683787600231
9,56,0.9958783535389089
9,57,0.9929864772552375
9,58,0.9633094464542532
9,59,0.9465496242235358
9,60,0.8624273074861912
9,61,0.8635041400237959
9,62,0.9750238736229064
9,63,0.9723656105296795
9,64,0.9641229329604594
9,65,0.962558519963852
9,66,0.9717739189503933
9,67,0.8573633910270579
9,68,0.9464126525255513
9,69,0.6984444386350638
9,70,0.8328481137728991
9,71,0.8022860947936701
9,72,0.8873880647301289
9,73,0.9514456855569493
9,74,0.635820781585822
9,75,0.9765446202996443
9,76,0.9943369267486011
9,77,0.9708690727919583
9,78,0.9885238948704645
9,79,0.921854081810206
9,80,0.8817712025901354
9,81,0.8609073436173212
9,82,0.9671505004491996
9,83,0.8710524614544961
9,84,0.9471215535213378
9,85,0.9559863601818472
9,86,0.943345361538095
9,87,0.9926051482992506
9,88,0.9091006904689338
9,89,0.9865778132988114
9,90,0.9351486265330513
9,91,0.8807490787086651
9,92,0.9172324544314578
9,93,0.9380285902538943
9,94,0.8172243693537864
9,95,0.9191105900961004
9,96,0.9833373334679796
9,97,0.9657573991655843
9,98,0.9658032860599046
9,99,0.8604415790722837
9,100,0.8273997488988482
9,101,0.8859215924194588
9,102,0.9552847039864895
9,103,0.9579341539547352
9,104,0.9739210682310029
9,105,0.9297899847461433
9,106,0.9856698135353751
9,107,0.8553887401688068
9,108,0.900586968024474
9,109,0.8552253683152287
9,110,0.9632377802197002
9,111,0.6831906486501046
9,112,0.8385908793058092
9,113,0.9324358423758352
9,114,0.9130777477066278
9,115,0.9372213362364488
9,116,0.9297006028708226
9,117,0.8649630736990863
9,118,0.8280906332445236
9,119,0.973277276704281
9,120,0.6165022683365337
9,121,0.9570041540141994
9,122,0.8751473564653517
9,123,0.9408145410430078
9,124,0.9312482077950515
9,125,0.9795324195473853
9,126,0.9502742650866891
9,127,0.9255290724888633
9,128,0.9777194734589845
9,129,0.9676543935365798
10,1,0.9868727565264679
10,2,0.8909076850779313
10,3,0.8392607229637501
10,4,0.8272351858612014
10,5,0.8905820230942861
10,6,0.9649333910627764
10,7,0.9553559204174464
10,8,0.9577058556292035
10,9,0.9334096297776582
10,10,0.9546057108078153
10,11,0.9377937340882416
10,12,0.8829838582064782
10,13,0.9200532487362152
10,14,0.9945736863421124
10,15,0.7440201129897591
10,16,0.9498598547640029
10,17,0.9790918765774459
10,18,0.847668665309439
10,19,0.9608172085850752
10,20,0.9644929392476136
10,21,0.9263581414378674
10,22,0.6869538813858564
10,23,0.8622846977212784
10,24,0.6326226812827556
10,25,0.9886232191064216
10,26,0.9437758928692537
10,27,0.8484200052153472
10,28,0.9058799661638796
10,29,0.9959224396287449
10,30,0.9714635668095688
10,31,0.8629587837607295
10,32,0.9824656995615307
10,33,0.989682185176955
10,34,0.9620809307663724
10,35,0.8541616749271068
10,36,0.9437979111235153
10,37,0.9111156816781274
10,38,0.9535711212526924
10,39,0.9412946531856679
10,40,0.96962970324242
10,41,0.9749776598189673
10,42,0.9935051813139356
10,43,0.9936290754949484
10,44,0.9946660081984705
10,45,0.9359108956121385
10,46,0.9771751361106171
10,47,0.9822889253314746
10,48,0.9768720207618196
10,49,0.9140011694185134
10,50,0.9828253602670596
10,51,0.994900615135964
10,52,0.9836868712417506
10,53,0.9886749376001437
10,54,0.9086303388452521
10,55,0.9366844746846426
10,56,0.985798615552369
10,57,0.962118310228032
10,58,0.980648899106761
10,59,0.9313768771562609
10,60,0.9521251170319409
10,61,0.7251167290144046
10,62,0.9794008078654569
10,63,0.9571441415763702
10,64,0.9735095989150284
10,65,0.9942661136015074
10,66,0.8923946103930358
10,67,0.9651993071362528
10,68,0.897149106354764
10,69,0.9841271559612041
10,70,0.9756016488623259
10,71,0.7925441469867063
10,72,0.9632943676745627
10,73,0.9117922179585554
10,74,0.9215990478670667
10,75,0.9497331818620824
10,76,0.9915775597107381
10,77,0.9865808223571535
10,78,0.9351963827387746
10,79,0.9752166581584001
10,80,0.9889536884654369
10,81,0.9602311884019066
10,82,0.9786346528368729
10,83,0.9220776137241499
10,84,0.9829083251907963
10,85,0.9705744021235732
10,86,0.9510716697373459
10,87,0.92229271497024
10,88,0.8225598104541708
10,89,0.9824891954102533
10,90,0.8365596852924082
10,91,0.9825438745742417
10,92,0.9788564644389428
10,93,0.8792751745629086
10,94,0.9235276854190495
10,95,0.9899288756777207
10,96,0.9752564949570035
10,97,0.9931522485794695
10,98,0.9065233486416822
10,99,0.9769886256121685
10,100,0.9724089388653899
10,101,0.9532892051716346
10,102,0.9685003056119836
10,103,0.9960462667661583
10,104,0.8915808853022131
10,105,0.9985067019521217
10,106,0.9407600407974248
10,107,0.8994435414338777
10,108,0.9230755359140035
10,109,0.9687578775755434
11,1,0.9821715552358192
11,2,0.9948410041720077
11,3,0.8941604449947467
11,4,0.9580284304244996
11,5,0.9424850492712876
11,6,0.9714635668095688
11,7,0.8178107967634973
11,8,0.9147573598133558
11,9,0.9855605196435374
11,10,0.9644134096989632
11,11,0.9574377187363491
11,12,0.8653921632944139
11,13,0.9508393880249936
11,14,0.9614158185257802
11,15,0.9734657946516345
11,16,0.9730125643014202
11,17,0.7189339498411972
11,18,0.8905408544030964
11,19,0.9824891954102533
11,20,0.8997082035248242
11,21,0.9874928299880119
11,22,0.9742305068999545
11,23,0.9438036766319587
11,24,0.9769886256121685
11,25,0.9964126261851988
11,26,0.9819208305373555
11,27,0.8628201784918785
11,28,0.9460253623983657
11,29,0.9058463354030304
11,30,0.9985067019521217
11,31,0.8345423618842722
11,32,0.9776203469168477
11,33,0.9785616589298016
11,34,0.9485510528860859
11,35,0.980197340863912
11,36,0.933012686137592
11,37,0.9744474971001724
11,38,0.9516990445835243
11,39,0.9945360374014979
11,40,0.8863439100198738
11,41,0.9883831130042309
11,42,0.9238403350699852
11,43,0.9106746191370595
11,44,0.9326475048637066
11,45,0.9714966970491596
11,46,0.8888783603869935
11,47,0.9270018261033601
11,48,0.9495432606897547
11,49,0.9334593886136549
11,50,0.9552463448744108
11,51,0.985683032447219
11,52,0.9204081682783967
11,53,0.9739317556782592
11,54,0.9632970732101742
11,55,0.9673942953279779
11,56,0.948756824149408
11,57,0.9255797052406429
11,58,0.9769731189771663
11,59,0.9791828480922015
11,60,0.9635879526052368
11,61,0.8634357250588406
11,62,0.9336628880427639
11,63,0.9260931515437658
11,64,0.967027455594273
11,65,0.9938860845301827
11,66,0.9530638644064859
11,67,0.9777763389732401
11,68,0.9890655927822176
11,69,0.9672997192385105
11,70,0.9560082996231505
11,71,0.9601332434028513
11,72,0.9865802984004381
11,73,0.9714864385961168
11,74,0.9945769519762562
11,75,0.9756693558839397
11,76,0.9743358631221963
11,77,0.9801294608338565
11,78,0.8813189431460406
11,79,0.9548513578315458
11,80,0.924339198068783
11,81,0.855801794205536
11,82,0.9647512349159507
11,83,0.978920743835076
11,84,0.8774941930249978
11,85,0.9517120295663339
11,86,0.9957875616495
11,87,0.9404037224890173
11,88,0.7736488619596258
11,89,0.9091248640845355
11,90,0.9848388304136972
11,91,0.9498769564489948
11,92,0.9722942224936832
11,93,0.942399613515653
11,94,0.9311942288198511
11,95,0.9860012146950964
11,96,0.9475079764261656
11,97,0.9931396774730797
11,98,0.9588106854950902
11,99,0.9816574971837921
11,100,0.9883607821376105
11,101,0.9072037036061473
11,102,0.9814602879269851
11,103,0.9588709681337457
11,104,0.9756693558839397
11,105,0.9779795541716806
11,106,0.9907445323103093
11,107,0.9502850591099746
11,108,0.9504238186387279
11,109,0.9378625707626003
11,110,0.9526691864428218
11,111,0.9715403083795286
11,112,0.9720236611232234
11,113,0.9511001768493036
11,114,0.9505078120851238
11,115,0.9555911541899945
11,116,0.8803224922323916
11,117,0.9946586015468848
11,118,0.9906106654612958
11,119,0.9629246350902019
11,120,0.9598854175205342
11,121,0.992862063124951
11,122,0.9798189020761692
11,123,0.9609958479363248
12,1,0.9868727565264679
12,2,0.9435223091490825
12,3,0.9723895134710039
12,4,0.9520711671836845
12,5,0.9754802114784872
12,6,0.8836293808625304
12,7,0.9758615206755803
12,8,0.97185429023141
12,9,0.9822586544744866
12,10,0.9711836714347897
12,11,0.9936767058265974
12,12,0.9924437874870434
12,13,0.9847155664171692
12,14,0.9974210328872674
12,15,0.9481684884906637
12,16,0.9817689736295461
12,17,0.9442214322296257
12,18,0.950853978524662
12,19,0.935278547485274
12,20,0.9900092071750108
12,21,0.7821263890415595
12,22,0.9627921262068999
12,23,0.9200988521218822
12,24,0.9305458256175773
12,25,0.9025618968705922
12,26,0.9355606649571834
12,27,0.9794008078654569
12,28,0.9597229452956466
12,29,0.9958907849058539
12,30,0.9651800235499399
12,31,0.7869827256122487
12,32,0.9317710435495509
12,33,0.9615236883232702
12,34,0.9900446777609948
12,35,0.9788259092194564
12,36,0.8562556338434067
12,37,0.8662733032629424
12,38,0.870786055700215
12,39,0.9636334974026766
12,40,0.8181353180347428
12,41,0.9246174986683945
12,42,0.9608172085850752
12,43,0.8864451048701463
12,44,0.9722033769524914
12,45,0.9886163365620018
12,46,0.9047800534021163
12,47,0.9821715552358192
12,48,0.9627358355915957
12,49,0.974652921136127
12,50,0.9257647517080477
12,51,0.8647891003697707
12,52,0.9758020440982609
12,53,0.9446038232913743
12,54,0.9772643948916384
12,55,0.9842507618276625
12,56,0.967027455594273
12,57,0.9681854822247508
12,58,0.9954375826631509
12,59,0.9646592507204388
12,60,0.9608612389555078
12,61,0.9711555021267966
12,62,0.9240957232600677
12,63,0.9602341662978466
12,64,0.9496703664315884
12,65,0.8513332696584275
12,66,0.9084675132597996
12,67,0.8704111049460388
12,68,0.8544384210733295
12,69,0.9670302433367419
12,70,0.9743647535772784
12,71,0.9487372943181417
12,72,0.9871911851113881
12,73,0.9713754984068472
12,74,0.9760726311506114
12,75,0.9918233159238612
12,76,0.8116882932062561
12,77,0.8843584681438523
12,78,0.9771751361106171
12,79,0.982725415955862
12,80,0.7652842076533208
12,81,0.9648854525394452
12,82,0.985633369352057
12,83,0.9595735004792735
12,84,0.984433376271916
12,85,0.9778975695236742
12,86,0.974795305022145
12,87,0.9404037224890173
12,88,0.8717759235302673
12,89,0.9838310506848631
12,90,0.9135394891593378
12,91,0.9863240613348626
12,92,0.9996947549633299
12,93,0.9653409927322258
12,94,0.9903127287070046
12,95,0.9662869644110783
12,96,0.9119389116652095
12,97,0.9856866847180372
12,98,0.9964126261851988
12,99,0.9791404446923702
12,100,0.6642483950305875
12,101,0.8884489154372816
12,102,0.9822180689841884
12,103,0.9752166581584001
12,104,0.9808038175929654
12,105,0.9939217358246859
12,106,0.9696572267076371
12,107,0.9813745282027351
12,108,0.9645765339713763
12,109,0.8430125563700492
12,110,0.9475274307841282
12,111,0.9095445864615879
13,1,0.9398742877814088
13,2,0.8547556293154002
13,3,0.9006584104256476
13,4,0.858897996620804
13,5,0.8536259894790679
13,6,0.9189011884419178
13,7,0.9728945644072963
13,8,0.9705485347417535
13,9,0.9628401149088746
13,10,0.9392747270514127
13,11,0.7941355804835288
13,12,0.9883872048392781
13,13,0.9420184592091386
13,14,0.8769999066597997
13,15,0.9837950290833835
13,16,0.6373805187494312
13,17,0.6610105883982161
13,18,0.8520672299745933
13,19,0.9704973430249686
13,20,0.9730286278666196
13,21,0.9772279844056716
13,22,0.8705861693293664
13,23,0.9480436347661219
13,24,0.9834932600280994
13,25,0.9107083045764305
13,26,0.9586398310732742
13,27,0.9366605833474609
13,28,0.9663962418562864
13,29,0.9800182434728654
13,30,0.8626579318383532
13,31,0.6219829540376512
13,32,0.9833082876819744
13,33,0.7442838611360939
13,34,0.9786604287135957
13,35,0.9208103393720468
13,36,0.8903933220432053
13,37,0.9313768771562609
13,38,0.9292118415104333
13,39,0.9908674576523777
13,40,0.9765246633055611
13,41,0.9654939219403196
13,42,0.9644688357838629
13,43,0.9717233038117803
14,1,0.9237121959963646
14,2,0.9764268010255053
14,3,0.9322045997140496
14,4,0.9540298160943788
14,5,0.9244984046486444
14,6,0.8532736504270566
14,7,0.9824656995615307
14,8,0.9796309815878683
14,9,0.7147785238581101
14,10,0.7678075174836867
14,11,0.8604415790722837
14,12,0.9381412400989151
14,13,0.9204441912555286
14,14,0.9944051403348466
14,15,0.9779673090899472
14,16,0.9619417208197389
14,17,0.9684581852885434
14,18,0.9257647517080477
14,19,0.9459927093321175
14,20,0.971016934917918
14,21,0.7900021815113313
14,22,0.6509661209129338
14,23,0.9212469261491819
14,24,0.9732027636020757
14,25,0.971298431238542
14,26,0.9781559505618572
14,27,0.9378801012642114
14,28,0.9891729082934448
14,29,0.9557189955322387
14,30,0.9798379068057426
14,31,0.932581719301951
14,32,0.8884341334378898
14,33,0.9957875616495
14,34,0.9781153057461467
14,35,0.9823708899895884
14,36,0.969430754698875
14,37,0.8662733032629424
14,38,0.930273264680074
14,39,0.9854691656428669
14,40,0.9944390614718481
14,41,0.9921483706271347
14,42,0.9659614553410246
14,43,0.9617041820285775
14,44,0.887160978457609
14,45,0.9713885228741983
14,46,0.9858975515850785
14,47,0.9961491308823751
14,48,0.9843571834961389
14,49,0.9533526564364558
14,50,0.9593354427573664
14,51,0.9806869138105188
14,52,0.9407372012832569
15,1,0.9762925777275049
15,2,0.9834932600280994
15,3,0.9542077361676804
15,4,0.9783042529835804
15,5,0.9747317414406405
15,6,0.9934760967123748
15,7,0.9705393565016891
15,8,0.9918117689610964
15,9,0.9813466173376177
15,10,0.9742305068999545
15,11,0.9813218043106298
15,12,0.9823411832791933
15,13,0.9688985093578089
15,14,0.995761033160481
15,15,0.9957945758540125
15,16,0.9700204283299705
15,17,0.9839468852967297
15,18,0.9798531982112018
15,19,0.9861958223966849
15,20,0.990208552233888
15,21,0.99428927371104
15,22,0.9364581529131026
15,23,0.9722520001005573
15,24,0.9468210875104203
15,25,0.9619899653272497
15,26,0.9909003235022422
15,27,0.9500804474302997
15,28,0.9786633929962477
15,29,0.9983693406030014
15,30,0.9417879450659634
15,31,0.9725804212225875
15,32,0.9717134864839682
15,33,0.9808353375936182
15,34,0.9601469821794313
15,35,0.9760726311506114
15,36,0.9760726311506114
15,37,0.9803260340428451
15,38,0.982331505569549
15,39,0.9762360359738487
15,40,0.978597597039101
15,41,0.984147493333861
15,42,0.9854118893080381
15,43,0.6742160458643367
15,44,0.967269776398946
15,45,0.9872551381467931
15,46,0.9332664932168184
15,47,0.9912156426063543
15,48,0.9696572267076371
15,49,0.9752166581584001
15,50,0.984448301121235
15,51,0.7625618952023043
15,52,0.9951069627440665
15,53,0.9783821451944474
15,54,0.9974959493110025
15,55,0.98143252672073
15,56,0.9660324525489054
15,57,0.982711753200108
15,58,0.9695083428386906
15,59,0.9757483376997875
15,60,0.960076386387125
15,61,0.9868581780526013
15,62,0.9807776132310391
15,63,0.9701866194279756
15,64,0.9801667983811952
15,65,0.9651993071362528
15,66,0.9831225816025525
15,67,0.95106865141491
15,68,0.9760726311506114
15,69,0.9604557049698753
15,70,0.9836851564954892
15,71,0.974355151990627
15,72,0.9656200101540073
15,73,0.9313677390902659
15,74,0.976956266518121
15,75,0.9707464076652681
15,76,0.9499366183631736
15,77,0.9810899323586886
15,78,0.9730215207089108
15,79,0.9693036731039923
15,80,0.960313927523411
15,81,0.9210407968544626
15,82,0.9570841072172491
15,83,0.9313677390902659
15,84,0.9730467083223124
15,85,0.9662847839254234
15,86,0.9848432139010542
15,87,0.9912735625530029
15,88,0.9680061920200225
15,89,0.9868581780526013
15,90,0.9661983106771168
15,91,0.9661983106771168
15,92,0.919844878198766
15,93,0.9437767798553388
15,94,0.9694104383187209
15,95,0.9313677390902659
15,96,0.9935677403152775
15,97,0.9761405455348532
15,98,0.9755362996916809
15,99,0.9716114115357113
16,1,0.9553825525902996
16,2,0.9205765599346467
16,3,0.9964126261851988
16,4,0.97498361426928
16,5,0.9936251164245327
16,6,0.9743557724969649
16,7,0.9737043485658516
16,8,0.987070613361406
16,9,0.9920816531957013
16,10,0.9752874026448931
16,11,0.9451200005729736
16,12,0.9434088170345454
16,13,0.9746463320682253
16,14,0.8809952199670112
16,15,0.9867077193682809
16,16,0.9826751735281276
16,17,0.9745118660706734
16,18,0.9912156426063543
16,19,0.954949259943416
16,20,0.9793248591958047
16,21,0.9771597456176468
16,22,0.9774002350964723
16,23,0.9817952823067719
16,24,0.9923763896818689
16,25,0.9606072701049067
16,26,0.9313571120663959
16,27,0.9032736343438593
16,28,0.9460253623983657
16,29,0.9816574971837921
16,30,0.909406967255582
16,31,0.9719550662919666
16,32,0.9312096704506301
16,33,0.9244001357599446
16,34,0.9938436815237996
16,35,0.8300842251696592
16,36,0.8458844127220879
16,37,0.9503217724296147
16,38,0.9504238186387279
16,39,0.9640970357432472
16,40,0.9847887670834938
16,41,0.9520474781665516
16,42,0.9570603961637314
16,43,0.9761130181810298
16,44,0.96636073494228
16,45,0.9730125643014202
16,46,0.9761405455348532
16,47,0.9769874904205804
16,48,0.9533465488466593
16,49,0.97185429023141
16,50,0.9797227887271772
16,51,0.9824857059560961
16,52,0.9903127287070046
16,53,0.9805671919200396
16,54,0.9908878259578917
16,55,0.938960461155322
16,56,0.9802719143335712
16,57,0.9755950210804336
16,58,0.9860385561098284
16,59,0.9267665177164504
16,60,0.9763279883063984
16,61,0.9037693032005931
16,62,0.9666053281006508
16,63,0.9619943344279508
16,64,0.9716271319299093
16,65,0.9519607113446642
16,66,0.9623571732940845
16,67,0.9718956621720016
16,68,0.9847155664171692
16,69,0.8981360559293241
16,70,0.9164830744988863
16,71,0.9212696744710716
16,72,0.9089948083516464
16,73,0.9619693039009601
16,74,0.9932442968380607
16,75,0.8821635295872121
16,76,0.8527372203781352
16,77,0.9236614725780373
16,78,0.9598939578935345
16,79,0.9563188253464354
16,80,0.8509173097940623
16,81,0.8856462615975118
16,82,0.9674928742897635
16,83,0.956978829166259
16,84,0.9704036947053516
16,85,0.9900980632137055
16,86,0.9047812032452831
16,87,0.9946660081984705
16,88,0.9750034084932018
16,89,0.8831712674006007
16,90,0.9407255543181066
16,91,0.9307110923583657
16,92,0.8087577895784377
16,93,0.9615236883232702
16,94,0.9439985009082664
16,95,0.9694244020710804
16,96,0.9776809979883221
16,97,0.9451103974997024
16,98,0.9868765100534362
16,99,0.9922715413713119
16,100,0.9914240479184391
16,101,0.957683428415739
16,102,0.9816955112973296
16,103,0.9510169515703122
16,104,0.9901733783710067
16,105,0.9584609013039249
16,106,0.8761527078479763
16,107,0.9576009287117824
16,108,0.93449237666799
16,109,0.9742305068999545
16,110,0.9511954747690259
16,111,0.9534748147337488
16,112,0.8897224545288842
16,113,0.9719418289348787
16,114,0.9814727640997495
16,115,0.9115704891829268
16,116,0.9150848770510436
16,117,0.9872551381467931
16,118,0.9707281367567996
16,119,0.9469057092082287
16,120,0.9961491308823751
16,121,0.9694045950317638
16,122,0.9772048641851871
16,123,0.9916154521454661
16,124,0.9578611051871773
16,125,0.8894624820227865
16,126,0.9798379068057426
16,127,0.930006349981183
16,128,0.9664343535882167
17,1,0.8494868923284897
17,2,0.965600669116291
17,3,0.9624072760106582
17,4,0.9642505095911298
17,5,0.956830218419872
17,6,0.9453318119449979
17,7,0.8575628298175748
17,8,0.9835229204119411
17,9,0.9552105455072464
17,10,0.9928058766670076
17,11,0.9946660081984705
17,12,0.8448135949391147
17,13,0.9642505095911298
17,14,0.9837144480360698
17,15,0.9292118415104333
17,16,0.9548920069543017
17,17,0.9865469185012745
17,18,0.9620605005961568
17,19,0.9770041539029866
17,20,0.9812053403389647
17,21,0.9623337966560916
17,22,0.9998523831297262
17,23,0.8883171787268986
17,24,0.9811965514894079
17,25,0.984058331466731
17,26,0.9836407038868229
17,27,0.9534863087246761
17,28,0.9815080644582874
17,29,0.9836623983145634
17,30,0.9874686159526941
17,31,0.957617715577273
17,32,0.9925572980610566
17,33,0.9181286093738259
17,34,0.9454231986570036
17,35,0.973331634576136
17,36,0.9244915178085966
17,37,0.9724653858984396
17,38,0.9559036665957812
17,39,0.9580731206526529
17,40,0.9753975013336903
17,41,0.9816389142226623
17,42,0.9619566674630828
17,43,0.9597844246588142
17,44,0.9268830345058909
17,45,0.9726399448929006
17,46,0.9414349104619835
17,47,0.9544920867085305
17,48,0.9864472530059583
17,49,0.9741474024687328
17,50,0.9727189562432212
17,51,0.8980073336468666
17,52,0.9743397616615324
17,53,0.9588208609175368
17,54,0.9767945771777249
17,55,0.9700559644266658
17,56,0.9807681231750733
17,57,0.9233860281913936
17,58,0.9624913141693822
17,59,0.9160756447802785
17,60,0.8727571664579347
17,61,0.9731276683334124
17,62,0.9618472142649479
17,63,0.9906106654612958
17,64,0.9094942599945246
17,65,0.9933900725063158
17,66,0.9807319145776489
17,67,0.9648344972612415
17,68,0.9694244020710804
17,69,0.9244456904467717
17,70,0.9298831012572419
17,71,0.9387980102715836
17,72,0.9857362525724546
17,73,0.9724240863313094
17,74,0.9984564327346293
17,75,0.9909466701271701
17,76,0.9717008266135159
17,77,0.9898335468683518
17,78,0.977785208922858
17,79,0.9847631569589328
17,80,0.9714966970491596
17,81,0.9974318695040748
17,82,0.9763040742649118
17,83,0.9798379068057426
17,84,0.9843015477704942
17,85,0.9765178187582086
17,86,0.9675376003029683
17,87,0.9578020549691137
17,88,0.9367637634614613
17,89,0.9794334754337324
17,90,0.9817101923156752
17,91,0.9961819889262487
17,92,0.9737441956044057
17,93,0.8869249156173508
17,94,0.9721278261506736
17,95,0.9795365458615546
17,96,0.9924574775413832
17,97,0.8662904385499832
17,98,0.9343973147542466
17,99,0.9090395347296605
17,100,0.9736101225591138
17,101,0.9432692847622488
17,102,0.9667640629425904
17,103,0.9920553547533959
17,104,0.9800914770539634
17,105,0.9932640281972205
17,106,0.9582629110266908
17,107,0.9644688357838629
17,108,0.9940694037857642
17,109,0.9251725803170078
17,110,0.9157704839792851
17,111,0.9130454953003118
18,1,0.9781153057461467
18,2,0.9522693111023
18,3,0.9438727957206485
18,4,0.9734416704317854
18,5,0.9573196090878345
18,6,0.9867077193682809
18,7,0.9996185645436226
18,8,0.9734416704317854
18,9,0.9878553321619614
18,10,0.9633094464542532
18,11,0.9800527487494828
18,12,0.9919866826363182
18,13,0.9834876708227756
18,14,0.938597950121629
18,15,0.9487247623298642
18,16,0.9477387389928241
18,17,0.801080061370268
18,18,0.8651540587673037
18,19,0.6838234026478295
18,20,0.9865778132988114
18,21,0.7736387121005329
18,22,0.7430636241156013
18,23,0.9675401643308625
18,24,0.9290103476601914
18,25,0.9985283861459462
