sura,aya,iso_score,iso_is_anom
2,129,0.19050287633144353,0
2,130,0.2154145900833253,0
2,131,0.2320307119307819,0
2,132,0.21738283289710353,0
2,133,0.13235167811242687,0
2,134,0.21762174155689173,0
2,135,0.2277888359015215,0
2,136,0.08509928246021015,0
2,137,0.20426341558285277,0
2,138,0.2335239077606791,0
2,139,0.22274546526259026,0
2,140,0.10808389501768745,0
2,141,0.21762174155689173,0
2,142,0.18620944176497123,0
2,143,-0.04993909117424222,1
2,144,0.047694724957914714,0
2,145,0.09464883998089568,0
2,146,0.1837406087173194,0
2,147,0.22527828574145703,0
2,148,0.19092161463303997,0
2,149,0.2137772399605708,0
2,150,0.07786946427906238,0
2,151,0.17216736741399707,0
2,152,0.22339580668481152,0
2,153,0.22962992666555038,0
2,154,0.2312194098437783,0
2,155,0.22364219659900408,0
2,156,0.23194648228127673,0
2,157,0.21239992312058226,0
2,158,0.15864140604062327,0
2,159,0.1828780411348832,0
2,160,0.19658787791202648,0
2,161,0.22648920804394918,0
2,162,0.23946451333820862,0
2,163,0.23747440974442552,0
2,164,-0.04511753696461451,1
2,165,0.1029080291943586,0
2,166,0.21713593225314837,0
2,167,0.1720969326063463,0
2,168,0.21536341124851283,0
2,169,0.22460804601174356,0
2,170,0.18236739416433084,0
2,171,0.20686788321889843,0
2,172,0.22904949095819516,0
2,173,0.15448872977473382,0
2,174,0.12331291793141053,0
2,175,0.22687495295611576,0
2,176,0.22561342749744107,0
2,177,-0.1326314074506586,1
2,178,-0.01372266409498435,1
2,179,0.23068970498330427,0
2,180,0.21419615939327963,0
2,181,0.22436685103193232,0
2,182,0.20183224596298183,0
2,183,0.22734606459524304,0
2,184,0.09997243770652353,0
2,185,-0.03695250602267652,1
2,186,0.20769948151266804,0
2,187,-0.14209110467287178,1
2,188,0.19900037660277453,0
2,189,0.12941061280496746,0
2,190,0.2273434762592516,0
2,191,0.09697499998455161,0
2,192,0.22488775901167146,0
2,193,0.22772045743963015,0
2,194,0.15172738477269643,0
2,195,0.21773274078541377,0
2,196,-0.14967321347119444,1
2,197,0.117971180512225,0
2,198,0.1448127307726298,0
2,199,0.22968188337576173,0
2,200,0.16385389635560277,0
2,201,0.22891784357795592,0
2,202,0.24379763187484038,0
2,203,0.14008844465751014,0
2,204,0.2068131828208558,0
2,205,0.20817493564292316,0
2,206,0.23421262932697318,0
2,207,0.22525763660587306,0
2,208,0.20941463296266233,0
2,209,0.22968188337576173,0
2,210,0.21483611598546476,0
2,211,0.19209419671018785,0
2,212,0.1796849113398059,0
2,213,-0.07573625148357,1
2,214,0.09824383187439145,0
2,215,0.1564284572278417,0
2,216,0.1551663334020108,0
2,217,-0.11889255737510707,1
2,218,0.2152922309926576,0
2,219,0.1024299992827814,0
2,220,0.12744334963906268,0
2,221,-0.035900919178505686,1
2,222,0.11718760873308431,0
2,223,0.1899551609007507,0
2,224,0.2239561445415258,0
2,225,0.2214404128853476,0
2,226,0.23156636994575647,0
2,227,0.2309498708115093,0
2,228,-0.03313730676315263,1
2,229,-0.0493779861156014,1
2,230,0.1249074758119254,0
2,231,-0.06675554521490956,1
2,232,0.04168761763834583,0
2,233,-0.14307606526243954,1
2,234,0.11902782535602219,0
2,235,-0.06161632718308585,1
2,236,0.14579374277031276,0
2,237,0.058774097331673714,0
2,238,0.23405430905897212,0
2,239,0.21801026635370635,0
2,240,0.13291218201588284,0
2,241,0.22598257097140928,0
2,242,0.22613643780359005,0
2,243,0.14224476903357586,0
2,244,0.2339025443825053,0
2,245,0.21618689664835716,0
2,246,-0.09037728910478549,1
2,247,-0.023404613009890385,1
2,248,0.11955299901180139,0
2,249,-0.11740668543205568,1
2,250,0.19721830558497233,0
2,251,0.11910918601833265,0
2,252,0.24121492702342157,0
2,253,-0.08008674083037826,1
2,254,0.18620944176497123,0
2,255,-0.05983402309529284,1
2,256,0.13803409815356982,0
2,257,0.1150040359431741,0
2,258,-0.016873203116464897,1
2,259,-0.12894235948446608,1
2,260,0.019729575825431223,0
2,261,0.15447866975638502,0
2,262,0.1707680949060742,0
2,263,0.2294969096478034,0
2,264,-0.025487974473956676,1
2,265,0.11435985535362403,0
2,266,0.03586911764879863,0
2,267,0.10990450362468751,0
2,268,0.21877804895247904,0
2,269,0.2234052584614477,0
2,270,0.22392567221660964,0
2,271,0.18872573625997613,0
2,272,0.1385171481233558,0
2,273,0.095529717017652,0
2,274,0.2087419824303588,0
2,275,-0.048671855110835494,1
2,276,0.2369906585170825,0
2,277,0.1844237572466007,0
2,278,0.2314636377492214,0
2,279,0.21799422241492816,0
2,280,0.2241114462148443,0
2,281,0.19937302495407977,0
2,282,-0.16202004390139457,1
2,283,0.06360431626351448,0
2,284,0.12864830735869148,0
2,285,0.12077772192146807,0
2,286,-0.06601833301430593,1
3,1,0.22922558912713592,0
3,2,0.21308200109950914,0
3,3,0.23491740968232389,0
3,4,0.20484237514663228,0
3,5,0.21495410145499466,0
3,6,0.2318839277893867,0
3,7,-0.059891408007655356,1
3,8,0.21428407444806585,0
3,9,0.2261514657041951,0
3,10,0.22215903009388338,0
3,11,0.2176284043453987,0
3,12,0.23092849437612656,0
3,13,0.12352516570727701,0
3,14,0.10886103836224148,0
3,15,0.15037109729867304,0
3,16,0.2310766113272666,0
3,17,0.21532372728296084,0
3,18,0.19056717696235537,0
3,19,0.15447517527030374,0
3,20,0.11719388279735965,0
3,21,0.18417897056529015,0
3,22,0.23439884398457317,0
3,23,0.19770801839656232,0
3,24,0.22775127920288607,0
3,25,0.21512734340780904,0
3,26,0.16372030871885912,0
3,27,0.1909666950412816,0
3,28,0.14147982913565926,0
3,29,0.15871936631030314,0
3,30,0.13508982074960618,0
3,31,0.21709343497150818,0
3,32,0.23798965434785763,0
3,33,0.23494506947158084,0
3,34,0.2047371418310916,0
3,35,0.20428766464744086,0
3,36,0.15498046048131053,0
3,37,0.07188772361496942,0
3,38,0.21157593209950104,0
3,39,0.1662787289032086,0
3,40,0.19872197916370504,0
3,41,0.1666791125069102,0
3,42,0.21943361662974797,0
3,43,0.23932913455508348,0
3,44,0.19753516576130054,0
3,45,0.18320405025547476,0
3,46,0.2286821504262378,0
3,47,0.16031797625793964,0
3,48,0.23988561202409941,0
3,49,-0.04387637796794275,1
3,50,0.19539413212084916,0
3,51,0.23627966827720004,0
3,52,0.18001240632676074,0
3,53,0.2403109160222987,0
3,54,0.2324261568717343,0
3,55,0.09681246612153438,0
3,56,0.22878214161546634,0
3,57,0.20696276380956058,0
3,58,0.23304414624811454,0
3,59,0.19959924749306956,0
3,60,0.21308200109950914,0
3,61,0.1330401951798137,0
3,62,0.22199979127891467,0
3,63,0.22825637824688183,0
3,64,0.10215816787732601,0
3,65,0.21665244349503793,0
3,66,0.19355054613310652,0
3,67,0.22878214161546634,0
3,68,0.22301300249255274,0
3,69,0.23396170679146744,0
3,70,0.22877139110503053,0
3,71,0.2201974548892507,0
3,72,0.2024239427576382,0
3,73,0.0976556276615107,0
3,74,0.23451922443847373,0
3,75,0.04639762620470311,0
3,76,0.2311680329538492,0
3,77,0.13111959163564213,0
3,78,0.12183742448300616,0
3,79,0.1185362349545418,0
3,80,0.22254315045719303,0
3,81,0.04411271038829678,0
3,82,0.23020211226034215,0
3,83,0.229432089701971,0
3,84,0.10180647639175044,0
3,85,0.23385707811786022,0
3,86,0.20011590433045556,0
3,87,0.23504859513989806,0
3,88,0.2383419310182019,0
3,89,0.2434889428327477,0
3,90,0.22339564108413518,0
3,91,0.17494286972501127,0
3,92,0.22199979127891467,0
3,93,0.1559772987923751,0
3,94,0.24564375188762988,0
3,95,0.23629416607277814,0
3,96,0.2356179427182653,0
3,97,0.16157715405923645,0
3,98,0.2318839277893867,0
3,99,0.20794710446587839,0
3,100,0.20140664605071912,0
3,101,0.21561540014422187,0
3,102,0.2249715501052465,0
3,103,0.020001306096417815,0
3,104,0.20529292025709345,0
3,105,0.22359253962440356,0
3,106,0.18913846109264892,0
3,107,0.24002362850873998,0
3,108,0.23802461439608008,0
3,109,0.2359848472885096,0
3,110,0.13340311950415418,0
3,111,0.23807764482149663,0
3,112,0.029142147290363907,0
3,113,0.2237661556728,0
3,114,0.18969360811024483,0
3,115,0.22910775004699369,0
3,116,0.20788119524682264,0
3,117,0.16745635427864097,0
3,118,0.11115046186844635,0
3,119,0.10209806897085871,0
3,120,0.18580637768485087,0
3,121,0.24093397486010404,0
3,122,0.23095794081995413,0
3,123,0.23653027778767427,0
3,124,0.213736046343401,0
3,125,0.20042821976677244,0
3,126,0.21596883583770343,0
3,127,0.23092849437612656,0
3,128,0.2370695370817888,0
3,129,0.20030345889374768,0
3,130,0.20048552360027944,0
3,131,0.2246445948697825,0
3,132,0.2199443547552244,0
3,133,0.2168329064382014,0
3,134,0.21410157636550442,0
3,135,0.1574015382651045,0
3,136,0.20042821976677244,0
3,137,0.22381711640930413,0
3,138,0.20542897502228968,0
3,139,0.23687437355316754,0
3,140,0.15518992774981377,0
3,141,0.19908567248382042,0
3,142,0.22268587703901732,0
3,143,0.2337210515331823,0
3,144,0.1541399932987808,0
3,145,0.16906158024739798,0
3,146,0.18689604003277233,0
3,147,0.1890347079702827,0
3,148,0.22236278288181488,0
3,149,0.1869359644016091,0
3,150,0.22592980549943076,0
3,151,0.1979735149185765,0
3,152,-0.007398621154301344,1
3,153,0.15301747235606766,0
3,154,-0.14967321347119444,1
3,155,0.18910781264220056,0
3,156,0.021537489119376474,0
3,157,0.22787956987279961,0
3,158,0.22825637824688183,0
3,159,0.09424796833915572,0
3,160,0.21354613325483074,0
3,161,0.1660306563255034,0
3,162,0.23219247598225728,0
3,163,0.21680307839481427,0
3,164,0.15531055628254242,0
3,165,0.19000859160956463,0
3,166,0.21017339889214937,0
3,167,0.04148139860399258,0
3,168,0.2132335857628741,0
3,169,0.23491740968232389,0
3,170,0.19472841139286434,0
3,171,0.24090488963309925,0
3,172,0.21694116097469524,0
3,173,0.21122891643123787,0
3,174,0.20012359703556803,0
3,175,0.21200411676335973,0
3,176,0.18689604003277233,0
3,177,0.23570192897142334,0
3,178,0.20791152355080034,0
3,179,0.03907662793052291,0
3,180,0.10248038609200216,0
3,181,0.17523598802987422,0
3,182,0.23973088365235912,0
3,183,0.12321111358412506,0
3,184,0.21633351775281928,0
3,185,0.16475812739832696,0
3,186,0.14934578754038053,0
3,187,0.16346256368067502,0
3,188,0.19685120922233051,0
3,189,0.220109044416339,0
3,190,0.23324310607391158,0
3,191,0.16125829554256943,0
3,192,0.2435083406036056,0
3,193,0.16096232001286637,0
3,194,0.22993630462031794,0
3,195,-0.0436842373891666,1
3,196,0.23199232280602466,0
3,197,0.2244582474849034,0
3,198,0.19122428406033232,0
3,199,0.11048978570189305,0
3,200,0.19738088779656804,0
4,1,0.05734647941100668,0
4,2,0.18419235178086307,0
4,3,0.1329827415326209,0
4,4,0.22291434383418057,0
4,5,0.20991253980719693,0
4,6,-0.02785982721073499,1
4,7,0.18567773926850317,0
4,8,0.216112708448287,0
4,9,0.20529292025709345,0
4,10,0.21140927340278276,0
4,11,-0.14132585309557077,1
4,12,-0.1539901722516267,1
4,13,0.2062541429424023,0
4,14,0.23386638105835372,0
4,15,0.15252839965126008,0
4,16,0.21242096029472274,0
4,17,0.18185059602898107,0
4,18,0.1497806318763618,0
4,19,0.01887158906531594,0
4,20,0.17798987401347033,0
4,21,0.23345554424994974,0
4,22,0.20938159912150667,0
4,23,-0.11855189630794272,1
4,24,-0.033315269237954914,1
4,25,-0.12980357903775297,1
4,26,0.229432089701971,0
4,27,0.22798793288391195,0
4,28,0.2366451306740494,0
4,29,0.17030505680114627,0
4,30,0.2358366338133598,0
4,31,0.22109022218212432,0
4,32,0.14878721606554512,0
4,33,0.1888611296004033,0
4,34,-0.041689762987974555,1
4,35,0.18228733060058028,0
4,36,0.006568618302831841,0
4,37,0.18571704965568858,0
4,38,0.188825772493727,0
4,39,0.211315474892032,0
4,40,0.22147049858773515,0
4,41,0.23397820715587903,0
4,42,0.22965089494582247,0
4,43,-0.06378619926219209,1
4,44,0.22352492782302907,0
4,45,0.23493803832037763,0
4,46,-0.018596504256718105,1
4,47,0.12034917954877633,0
4,48,0.16690738757430051,0
4,49,0.22381711640930413,0
4,50,0.238685801328264,0
4,51,0.17635025494578627,0
4,52,0.24441815398114097,0
4,53,0.2309714844688614,0
4,54,0.19946577326803266,0
4,55,0.2295712244059514,0
4,56,0.16684973366174277,0
4,57,0.14300183547678003,0
4,58,0.15733631296063022,0
4,59,0.09405924585881531,0
4,60,0.11163244699551111,0
4,61,0.22459255018890595,0
4,62,0.21602439152102454,0
4,63,0.22359253962440356,0
4,64,0.1544795963111052,0
4,65,0.20866991280228953,0
4,66,0.15505914247556496,0
4,67,0.21754116218363595,0
4,68,0.17905984045713913,0
4,69,0.1796849113398059,0
4,70,0.20919226435120863,0
4,71,0.22963631173569915,0
4,72,0.2110775495235146,0
4,73,0.21110652924319268,0
4,74,0.17907892163387207,0
4,75,0.06285375662311055,0
4,76,0.1604653528555522,0
4,77,-0.06606161926371046,1
4,78,0.04404204367463149,0
4,79,0.20727908719826332,0
4,80,0.24093397486010404,0
4,81,0.15753197590081602,0
4,82,0.23009752141066164,0
4,83,0.0899507566112322,0
4,84,0.17911257505012934,0
4,85,0.16947157089045434,0
4,86,0.22475884264120377,0
4,87,0.20502035023944676,0
4,88,0.1747563527183686,0
4,89,0.108747586087512,0
4,90,0.002562099816074137,0
4,91,0.015151997687636087,0
4,92,-0.11740668543205568,1
4,93,0.20964273300431913,0
4,94,-0.003737469884104061,1
4,95,0.0025319085802893992,0
4,96,0.23398077185060195,0
4,97,0.09520960103564113,0
4,98,0.22327612368357092,0
4,99,0.23993642228351247,0
4,100,0.11478506939147637,0
4,101,0.17394119792206292,0
4,102,-0.13696686521595736,1
4,103,0.13094734813306208,0
4,104,0.17836098423839486,0
4,105,0.2243762880661841,0
4,106,0.22278348745556814,0
4,107,0.22602891111368828,0
4,108,0.18247482639024293,0
4,109,0.2005026028794752,0
4,110,0.23252901966380424,0
4,111,0.24253023372909222,0
4,112,0.22663097636826607,0
4,113,0.07906145850116053,0
4,114,0.15535217108076205,0
4,115,0.19770801839656232,0
4,116,0.1651859019465719,0
4,117,0.2434889428327477,0
4,118,0.24141125949736042,0
4,119,0.10240429703130616,0
4,120,0.22557686735772542,0
4,121,0.2294093406205,0
4,122,0.17113143290121785,0
4,123,0.18718078650965786,0
4,124,0.2243762880661841,0
4,125,0.20257709478936542,0
4,126,0.2354430189519413,0
4,127,-0.018490104104590066,1
4,128,0.11221537722430608,0
4,129,0.15902117904457436,0
4,130,0.24173256966352408,0
4,131,0.10120332982861091,0
4,132,0.22221964031032437,0
4,133,0.23705975945022667,0
4,134,0.22203381611077083,0
4,135,0.005376096305130584,0
4,136,0.08868028268376016,0
4,137,0.19611015540830462,0
4,138,0.22202711946016995,0
4,139,0.19542806854736405,0
4,140,0.0753655989476909,0
4,141,0.017253689867531286,0
4,142,0.17666289117452377,0
4,143,0.2154590705238862,0
4,144,0.17741689749301437,0
4,145,0.23781452531019942,0
4,146,0.17636715765748717,0
4,147,0.23438612603082604,0
4,148,0.2102545544377672,0
4,149,0.21217517877682457,0
4,150,0.16293239335554355,0
4,151,0.2066504707607819,0
4,152,0.2027112509092382,0
4,153,0.010194592663564817,0
4,154,0.18044444542896654,0
4,155,0.1378733797633912,0
4,156,0.20963401032433188,0
4,157,0.08431340112558317,0
4,158,0.2279983610085471,0
4,159,0.22924006894524102,0
4,160,0.2267678950081919,0
4,161,0.20032458936108222,0
4,162,0.08470610173736814,0
4,163,0.0861533048515084,0
4,164,0.2279563600301429,0
4,165,0.2252502461511145,0
4,166,0.22654065579691485,0
4,167,0.23798463018820737,0
4,168,0.23802461439608008,0
4,169,0.24441815398114097,0
4,170,0.1651431511832171,0
4,171,-0.09160679506650615,1
4,172,0.1776494578963163,0
4,173,0.09753111252772106,0
4,174,0.2233989064853491,0
4,175,0.21614207845457678,0
4,176,-0.06104607262830675,1
5,1,0.13179428947487004,0
5,2,-0.10842375834466145,1
5,3,-0.13881655258277825,1
5,4,0.07444834997040473,0
5,5,-0.05809753808890317,1
5,6,-0.13914340992601726,1
5,7,0.19091520770215498,0
5,8,0.12926905167935399,0
5,9,0.2202520733516341,0
5,10,0.21910710230852104,0
5,11,0.1492900097524642,0
5,12,-0.06163442162235766,1
5,13,0.05771814904389716,0
5,14,0.12399886592019227,0
5,15,0.17786605460799398,0
5,16,0.20246701787072408,0
5,17,-0.003711178699082218,1
5,18,0.08757724492964658,0
5,19,0.13528611959506331,0
5,20,0.18303935559595919,0
5,21,0.2011295972742319,0
5,22,0.2144437494027141,0
5,23,0.15753768745827912,0
5,24,0.21694116097469524,0
5,25,0.2226721677194659,0
5,26,0.2261409722389982,0
5,27,0.15627131825980523,0
5,28,0.22334793500801464,0
5,29,0.23353312373358576,0
5,30,0.24016461224174773,0
5,31,0.1555815001936126,0
5,32,0.0010113107206306537,0
5,33,0.0659953974965658,0
5,34,0.22382311679362105,0
5,35,0.2047862496378054,0
5,36,0.16744300183617172,0
5,37,0.23787596898363444,0
5,38,0.2064714805750737,0
5,39,0.21749572567917502,0
5,40,0.17036395399798543,0
5,41,-0.1412165906020888,1
5,42,0.13186327202033676,0
5,43,0.2144762180857071,0
5,44,-0.045195002318251576,1
5,45,0.02456881175770409,0
5,46,0.11835092826332738,0
5,47,0.2238757365469659,0
5,48,-0.09695778514891096,1
5,49,0.07284015521255527,0
5,50,0.2306954292153438,0
5,51,0.14457639080416607,0
5,52,0.1301792945987229,0
5,53,0.17136376647163687,0
5,54,0.01917166939947268,0
5,55,0.209395805163142,0
5,56,0.23827228940470724,0
5,57,0.14853159268255178,0
5,58,0.226515145522535,0
5,59,0.18399117851349212,0
5,60,0.14070171146204535,0
5,61,0.20590440397599352,0
5,62,0.22734606459524304,0
5,63,0.21448491183646584,0
5,64,-0.07525525611253192,1
5,65,0.2028291484070126,0
5,66,0.155193132695282,0
5,67,0.16318441855859556,0
5,68,0.10105535285730582,0
5,69,0.16180839088398669,0
5,70,0.1824901567709793,0
5,71,0.19599773751887334,0
5,72,0.07513114798397103,0
5,73,0.16261636684856107,0
5,74,0.24069198514669815,0
5,75,0.1651431511832171,0
5,76,0.18631990239663254,0
5,77,0.17935396337219162,0
5,78,0.21795678672037588,0
5,79,0.23913421057450623,0
5,80,0.20875130655008445,0
5,81,0.21823638378836369,0
5,82,0.08705160960621117,0
5,83,0.18259472531021914,0
5,84,0.2012288341442361,0
5,85,0.21448491183646584,0
5,86,0.21910710230852104,0
5,87,0.2170059081932717,0
5,88,0.2358366338133598,0
5,89,-0.06487121907926319,1
5,90,0.20011590433045556,0
5,91,0.18236739416433084,0
5,92,0.2082388227986146,0
5,93,0.11888173568765115,0
5,94,0.1524271235428145,0
5,95,-0.06240462427745885,1
5,96,0.18547275035668936,0
5,97,0.12515544681196078,0
5,98,0.2452035805491919,0
5,99,0.2306070045230898,0
5,100,0.2177540630201097,0
5,101,0.15775336467243006,0
5,102,0.2369792763723061,0
5,103,0.1912609100852637,0
5,104,0.16161810244363362,0
5,105,0.1909996998784222,0
5,106,-0.08079395796287259,1
5,107,0.09389775415423252,0
5,108,0.15760822419121578,0
5,109,0.22662279322850437,0
5,110,-0.13881655258277825,1
5,111,0.22327612368357092,0
5,112,0.18989215034708978,0
5,113,0.22267963471863844,0
5,114,0.1699606784636707,0
5,115,0.2131662739919329,0
5,116,-0.0017089086285428934,1
5,117,0.13658746539175703,0
5,118,0.2425076956503746,0
5,119,0.16113612428163626,0
5,120,0.22400279352355584,0
6,1,0.19211664570400672,0
6,2,0.21544844212351238,0
6,3,0.23437824576506705,0
6,4,0.24358738268927127,0
6,5,0.23476326448439178,0
6,6,0.08335916373099195,0
6,7,0.2228652179469045,0
6,8,0.2355609587604156,0
6,9,0.22300220327214376,0
6,10,0.23267234780145485,0
6,11,0.23518629918683465,0
6,12,0.1567054108948489,0
6,13,0.22379622449597808,0
6,14,0.16407400732192634,0
6,15,0.20105713639501627,0
6,16,0.24168938209861524,0
6,17,0.19201191160063424,0
6,18,0.23006843679533812,0
6,19,0.04533458159326009,0
6,20,0.18625999738631893,0
6,21,0.22883539579059964,0
6,22,0.21564608152806303,0
6,23,0.2090593594650756,0
6,24,0.24016492657191518,0
6,25,0.08644719246745536,0
6,26,0.24090488963309925,0
6,27,0.22065964464655408,0
6,28,0.21013691445107285,0
6,29,0.23988101585296856,0
6,30,0.1925928175750471,0
6,31,0.14833813295208598,0
6,32,0.20888115568456395,0
6,33,0.2030871893674449,0
6,34,0.18068293946355074,0
6,35,0.13684416440556635,0
6,36,0.2273444561039989,0
6,37,0.20014321789288675,0
6,38,0.17933211390737064,0
6,39,0.2138642800909457,0
6,40,0.22531431091037907,0
6,41,0.23502277784702985,0
6,42,0.2227651907353017,0
6,43,0.22258391829292812,0
6,44,0.19599773751887334,0
6,45,0.24121492702342157,0
6,46,0.18228733060058028,0
6,47,0.23281098797278932,0
6,48,0.22631832654288436,0
6,49,0.23047035420031903,0
6,50,0.12809007754535406,0
6,51,0.21495742959255348,0
6,52,0.14906321382084353,0
6,53,0.20482632379945942,0
6,54,0.14342837455458535,0
6,55,0.1943540145840117,0
6,56,0.17631382035473253,0
6,57,0.17003655170350068,0
6,58,0.20973151584825417,0
6,59,0.10537941380246574,0
6,60,0.17057363568989797,0
6,61,0.21705519897769948,0
6,62,0.2385818388373821,0
6,63,0.2154145900833253,0
6,64,0.22936277161561647,0
6,65,0.15433858936028721,0
6,66,0.22866035726844924,0
6,67,0.21626644843439857,0
6,68,0.151785919080493,0
6,69,0.23850683989077193,0
6,70,-0.02951980555316913,1
6,71,0.007891966735672384,0
6,72,0.24577234899892114,0
6,73,0.14906321382084353,0
6,74,0.2287994719895367,0
6,75,0.22105571840714427,0
6,76,0.22073849176693822,0
6,77,0.2122560682687693,0
6,78,0.21795417361648683,0
6,79,0.23421262932697318,0
6,80,0.16379783337244458,0
6,81,0.17544540548949022,0
6,82,0.21200411676335973,0
6,83,0.2190964278081896,0
6,84,0.14700825028444042,0
6,85,0.22578413938256686,0
6,86,0.22837198362025296,0
6,87,0.17780642359338455,0
6,88,0.20973151584825417,0
6,89,0.19921334392184237,0
6,90,0.21877804895247904,0
6,91,-0.023348224848065646,1
6,92,0.15630146636661257,0
6,93,-0.06201036906006974,1
6,94,0.09832025716672865,0
6,95,0.2104321829380229,0
6,96,0.22878214161546634,0
6,97,0.21669684756716617,0
6,98,0.20884126155856436,0
6,99,-0.04696340794453069,1
6,100,0.20286478771260102,0
6,101,0.18607948699431237,0
6,102,0.1862100035324878,0
6,103,0.23394415827948323,0
6,104,0.22182375460460524,0
6,105,0.19837605831040944,0
6,106,0.2211159117767143,0
6,107,0.23491740968232389,0
6,108,0.15766761547338837,0
6,109,0.1842164706666915,0
6,110,0.20755001983934318,0
6,111,0.14241965253295197,0
6,112,0.16916058949142604,0
6,113,0.20694353176229863,0
6,114,0.15354005731707332,0
6,115,0.2285635419999203,0
6,116,0.19446789196772735,0
6,117,0.21501089763010223,0
6,118,0.2395927441836364,0
6,119,0.11613636842622266,0
6,120,0.2094978745218759,0
6,121,0.1537075712328706,0
6,122,0.1678327596387365,0
6,123,0.21538892111434715,0
6,124,0.13029132089335016,0
6,125,0.14393193906935198,0
6,126,0.2244128023185326,0
6,127,0.23993642228351247,0
6,128,0.03505936615962768,0
6,129,0.23904251954353234,0
6,130,0.07910800031341836,0
6,131,0.2371424760739903,0
6,132,0.23728103785005633,0
6,133,0.2173907716019855,0
6,134,0.22642762374867964,0
6,135,0.21540460811929424,0
6,136,0.09692009943168378,0
6,137,0.15495987785293452,0
6,138,0.12536224485643532,0
